Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Rent) 2 BR,Second Tercile,39000 to 59000,2.1984683,0.20013924,0.32476213,0.73362729,0.27064284,0.23532142,0.21076816,0.13724762,0.08595962,21545.0,0.12216079,1.9975138,2.3994228,0.09140659
All Housing Types (Rent) 2 BR,Third Tercile ,Above 59000,2.3433522,0.22569971,0.28783492,0.86355071,0.31067604,0.25327451,0.22032263,0.11222942,0.06976424,21759.0,0.12550544,2.1368957,2.5498086,0.08810304
All Housing Types (Rent) 3 BR,All Values,,3.1107289,0.24369277,0.84945813,0.88548943,0.45623019,0.28448623,0.1932612,0.11100023,0.08711067,114234.0,0.06588293,3.0023514,3.2191063,0.03483988
All Housing Types (Rent) 3 BR,First Tercile,Below 52000,2.99702,0.29794304,0.87950949,0.83040612,0.35556435,0.21669304,0.20155591,0.13449367,0.08085443,37920.0,0.1203161,2.7991001,3.19494,0.06603893
All Housing Types (Rent) 3 BR,Second Tercile,52000 to 78000,3.1692025,0.23814271,0.86636936,0.90322665,0.45309549,0.31713012,0.20472193,0.09679958,0.08971668,38120.0,0.13516874,2.9468499,3.3915551,0.07016042
All Housing Types (Rent) 3 BR,Third Tercile ,Above 78000,3.1652616,0.195371,0.80274389,0.92247473,0.55930251,0.31921244,0.17358747,0.10184846,0.09072106,38194.0,0.12782913,2.9549826,3.3755405,0.06643335
All Housing Types (Rent) 4-5 BR,All Values,,3.9448529,0.30635504,1.0277311,1.2456933,0.54375,0.34002101,0.21202731,0.15236345,0.11691176,19040.0,0.21593,3.5896481,4.3000578,0.09004261
All Housing Types (Rent) 4-5 BR,First Tercile,Below 54000,3.8817444,0.35126532,1.109661,1.3394875,0.42893522,0.23746618,0.16393443,0.1510425,0.09995225,6283.0,0.36911745,3.2745462,4.4889426,0.15642406
All Housing Types (Rent) 4-5 BR,Second Tercile,54000 to 90000,3.8868286,0.31633632,1.0768862,1.0599425,0.55658568,0.33407928,0.23545396,0.17710997,0.13043478,6256.0,0.39074472,3.2440536,4.5296037,0.16537263
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 90000,4.0616828,0.25334564,0.90124596,1.3337948,0.64236271,0.44485464,0.2359637,0.12982618,0.12028919,6501.0,0.42163973,3.3680855,4.7552802,0.17076601
